COD,SUBCOD,CODE1,CODE2,D_NAME,FULLNAME,ABBR,DATA_COZD,DATA_ZAKR
2095,1864,36,67,"Учебная лаборатория ""Математическое и программное обеспечение высокопроизводительных вычис","Учебная лаборатория ""Математическое и программное обеспечение высокопроизводительных вычислений""",УЛ МиПО,2013-02-01T00:00:00,
2096,1864,36,68,"Учебная лаборатория ""Телематика и компьютерные технологии""","Учебная лаборатория ""Телематика и компьютерные технологии""",УЛ ТиКТ,2013-02-01T00:00:00,
2097,1864,36,63,"Объединенная лаборатория ""Дискретные модели механики"" (совместно с Институтом проблем маши","Объединенная лаборатория ""Дискретные модели механики""  (совместно с Институтом проблем машиноведения РАН)",ОЛ ДММ,2013-02-01T00:00:00,
2098,1864,36,65,Объединенная лаборатория физического материаловедения (совместно с Институтом проблем маши,Объединенная лаборатория физического материаловедения (совместно с Институтом проблем машиноведения РАН),ОЛ ФМ,2013-02-01T00:00:00,
2099,1864,36,62,"Объединенная лаборатория ""Вычислительные методы математической физики"" (совместно с Санкт-","Объединенная лаборатория ""Вычислительные методы математической физики"" (совместно с Санкт-Петербургским отделением Математического института им. В.А. Стеклова РАН)",ОЛ ВММФ,2013-02-01T00:00:00,
21,1,0,0,Электромеханический факультет,Электромеханический факультет,ЭлМФ,1968-11-20T00:00:00,2013-02-01T00:00:00
210,492,9,1,Отдел эксплуатации и ремонта подвижного состава,Отдел эксплуатации и ремонта подвижного состава,ОЭиРПС,1968-11-20T00:00:00,
2100,1864,36,64,Объединенная лаборатория управления космическими системами (совместно с ЦНИИ РТК),Объединенная лаборатория управления космическими системами (совместно с ЦНИИ РТК),ОЛ УКС,2013-02-01T00:00:00,
2101,1703,11,29,Отдел финансово-экономического обеспечения колледжа,Отдел финансово-экономического обеспечения колледжа,ОФЭО,2013-03-01T00:00:00,
2102,1586,10,1,"""Отдел развития научной деятельности студентов и молодых ученых""",""" Отдел развития научной деятельности студентов и молодых ученых""",ОРНДМУ,2013-03-15T00:00:00,
2103,1862,35,55,Высшая инженерная школа,Высшая инженерная школа,ВИШ,2013-02-01T00:00:00,
2104,1898,0,0,"Лаборатория ""Мехатроника, компьютерное моделирование и проектирование машинных агрегатов""","Лаборатория ""Мехатроника, компьютерное моделирование и проектирование машинных агрегатов""",Л МКМиП,2013-03-02T00:00:00,2014-09-01T00:00:00
2105,1885,0,0,"Лаборатория ""Технология производства, монтаж, испытания и ремонт паро-, газо-, и гидротурб","Лаборатория ""Технология производства, монтаж, испытания и ремонт паро-, газо-, и гидротурбинного оборудования энерготехнологических комплексов""",Л ТПМИиР,2013-03-02T00:00:00,2014-09-01T00:00:00
2106,1872,0,0,"Лаборатория ""Структурный анализ и физико-механические свойства материалов""","Лаборатория ""Структурный анализ и физико-механические свойства материалов""",Л САФМСМ,2013-03-02T00:00:00,2014-09-01T00:00:00
2107,1903,0,0,"Лаборатория ""Метрологическое обеспечение и информационная поддержка машиностроительного пр","Лаборатория ""Метрологическое обеспечение и информационная поддержка машиностроительного производства""",Л МОИПМП,2013-03-02T00:00:00,2014-09-01T00:00:00
